id,idade_ingresso,ano_ingresso,tempo_entre_conclusao_em_ingresso,carga_horaria,forma_ingresso,curso,ano_conclusao,situacao_matricula
9200,18,2019,1,3600,SISU,Engenharia Elétrica,0,Matriculado
9201,24,2022,7,3600,SISU,Engenharia Elétrica,0,Evadido
9202,18,2021,0,3600,Vestibular,Engenharia Elétrica,0,Matriculado
9203,21,2020,3,3600,SISU,Engenharia Elétrica,0,Evadido
9204,20,2018,2,3600,SISU,Engenharia Elétrica,0,Matriculado
9205,43,2018,14,3600,SISU,Engenharia Elétrica,0,Evadido
9206,20,2019,2,3600,SISU,Engenharia Elétrica,0,Matriculado
9207,24,2021,7,3600,Vestibular,Engenharia Elétrica,0,Evadido
9208,19,2019,1,3600,SISU,Engenharia Elétrica,0,Matriculado
9209,21,2021,4,3600,Vestibular,Engenharia Elétrica,0,Evadido
9210,21,2021,5,3600,Vestibular,Engenharia Elétrica,0,Matriculado
9211,22,2021,5,3600,Vestibular,Engenharia Elétrica,0,Evadido
9212,26,2020,7,3600,SISU,Engenharia Elétrica,0,Matriculado
9213,19,2018,2,3600,SISU,Engenharia Elétrica,0,Matriculado
9214,30,2019,13,3600,SISU,Engenharia Elétrica,0,Evadido
9215,34,2021,16,3600,Vestibular,Engenharia Elétrica,0,Matriculado
9216,34,2018,17,3600,SISU,Engenharia Elétrica,0,Evadido
9217,21,2020,4,3600,SISU,Engenharia Elétrica,0,Evadido
9218,18,2018,1,3600,SISU,Engenharia Elétrica,0,Matriculado
9219,19,2022,1,3600,Vestibular,Engenharia Elétrica,0,Evadido
9220,25,2021,8,3600,Vestibular,Engenharia Elétrica,0,Evadido
9221,23,2022,6,3600,SISU,Engenharia Elétrica,0,Matriculado
9222,19,2022,1,3600,Vestibular,Engenharia Elétrica,0,Evadido
9223,25,2018,7,3600,SISU,Engenharia Elétrica,0,Evadido
9224,21,2018,4,3600,SISU,Engenharia Elétrica,0,Matriculado
9225,22,2019,5,3600,SISU,Engenharia Elétrica,0,Evadido
9226,23,2019,6,3600,SISU,Engenharia Elétrica,0,Evadido
9227,18,2019,1,3600,SISU,Engenharia Elétrica,0,Evadido
9228,18,2021,2,3600,Vestibular,Engenharia Elétrica,0,Evadido
9229,23,2022,6,3600,Vestibular,Engenharia Elétrica,0,Matriculado
9230,18,2022,1,3600,SISU,Engenharia Elétrica,0,Evadido
9231,19,2022,1,3600,SISU,Engenharia Elétrica,0,Evadido
9232,30,2021,10,3600,Vestibular,Engenharia Elétrica,0,Evadido
9233,24,2021,6,3600,Vestibular,Engenharia Elétrica,0,Matriculado
9234,19,2018,2,3600,SISU,Engenharia Elétrica,0,Evadido
9235,20,2019,2,3600,SISU,Engenharia Elétrica,0,Evadido
9236,18,2019,1,3600,SISU,Engenharia Elétrica,0,Evadido
9237,18,2021,1,3600,Vestibular,Engenharia Elétrica,0,Matriculado
9238,19,2022,2,3600,Vestibular,Engenharia Elétrica,0,Matriculado
9239,24,2020,7,3600,SISU,Engenharia Elétrica,0,Evadido
9240,22,2021,5,3600,Vestibular,Engenharia Elétrica,0,Matriculado
9241,31,2022,14,3600,Vestibular,Engenharia Elétrica,0,Matriculado
9243,18,2020,1,3600,SISU,Engenharia Elétrica,0,Evadido
9244,35,2021,18,3600,SISU,Engenharia Elétrica,0,Evadido
9245,29,2022,12,3600,Transferência externa,Engenharia Elétrica,0,Matriculado
9246,25,2019,6,3600,Vestibular,Engenharia Elétrica,0,Evadido
9249,23,2022,6,3600,SISU,Engenharia Elétrica,0,Matriculado
9250,19,2021,2,3600,SISU,Engenharia Elétrica,0,Evadido
9252,26,2022,9,3600,Vestibular,Engenharia Elétrica,0,Matriculado
9253,21,2021,4,3600,SISU,Engenharia Elétrica,0,Matriculado
9255,28,2022,11,3600,Vestibular,Engenharia Elétrica,0,Evadido
9256,21,2020,4,3600,SISU,Engenharia Elétrica,0,Evadido
9257,36,2021,19,3600,SISU,Engenharia Elétrica,0,Matriculado
9258,33,2021,16,3600,SISU,Engenharia Elétrica,0,Matriculado
9259,19,2021,2,3600,SISU,Engenharia Elétrica,0,Matriculado
9260,42,2019,25,3600,Vestibular,Engenharia Elétrica,0,Evadido
9261,19,2020,0,3600,SISU,Engenharia Elétrica,0,Matriculado
9263,35,2020,13,3600,Vestibular,Engenharia Elétrica,0,Matriculado
9264,18,2019,1,3600,SISU,Engenharia Elétrica,0,Evadido
9265,46,2019,25,3600,Vestibular,Engenharia Elétrica,0,Matriculado
9266,40,2020,23,3600,Vestibular,Engenharia Elétrica,0,Evadido
9267,31,2018,12,3600,Transferência externa,Engenharia Elétrica,0,Matriculado
9270,29,2022,12,3600,Vestibular,Engenharia Elétrica,0,Matriculado
9271,38,2022,21,3600,Vestibular,Engenharia Elétrica,0,Matriculado
9273,36,2019,2,3600,SISU,Engenharia Elétrica,0,Matriculado
9274,19,2022,2,3600,SISU,Engenharia Elétrica,0,Matriculado
9276,34,2022,17,3600,Vestibular,Engenharia Elétrica,0,Matriculado
9280,18,2019,1,3600,SISU,Engenharia Elétrica,0,Evadido
9282,20,2020,2,3600,SISU,Engenharia Elétrica,0,Matriculado
9283,18,2022,1,3600,Vestibular,Engenharia Elétrica,0,Matriculado
9284,20,2022,3,3600,Vestibular,Engenharia Elétrica,0,Matriculado
9285,18,2021,1,3600,SISU,Engenharia Elétrica,0,Matriculado
9287,19,2019,5,3600,SISU,Engenharia Elétrica,0,Matriculado
9289,18,2021,1,3600,SISU,Engenharia Elétrica,0,Matriculado
9292,19,2022,2,3600,SISU,Engenharia Elétrica,0,Matriculado
9293,22,2019,2,3600,SISU,Engenharia Elétrica,0,Matriculado
9294,41,2022,24,3600,Vestibular,Engenharia Elétrica,0,Matriculado
9295,18,2022,1,3600,SISU,Engenharia Elétrica,0,Matriculado
9296,20,2021,3,3600,SISU,Engenharia Elétrica,0,Matriculado
9298,19,2022,2,3600,Vestibular,Engenharia Elétrica,0,Matriculado
9303,37,2020,20,3600,Vestibular,Engenharia Elétrica,0,Matriculado
9305,37,2018,14,3600,Obtenção de novo título,Engenharia Elétrica,0,Matriculado
9311,18,2019,1,3600,SISU,Engenharia Elétrica,0,Evadido
9313,28,2019,10,3600,SISU,Engenharia Elétrica,0,Evadido
9314,24,2022,7,3600,Vestibular,Engenharia Elétrica,0,Matriculado
9317,24,2020,6,3600,SISU,Engenharia Elétrica,0,Matriculado
9320,22,2021,5,3600,SISU,Engenharia Elétrica,0,Matriculado
9323,34,2022,17,3600,SISU,Engenharia Elétrica,0,Matriculado
9325,45,2019,28,3600,SISU,Engenharia Elétrica,0,Matriculado
9326,22,2021,2,3600,SISU,Engenharia Elétrica,0,Matriculado
9329,19,2022,2,3600,SISU,Engenharia Elétrica,0,Matriculado
9332,28,2021,11,3600,SISU,Engenharia Elétrica,0,Matriculado
9333,19,2019,1,3600,SISU,Engenharia Elétrica,0,Matriculado
9334,21,2022,4,3600,Vestibular,Engenharia Elétrica,0,Matriculado
9336,23,2022,6,3600,Vestibular,Engenharia Elétrica,0,Matriculado
9337,22,2019,5,3600,SISU,Engenharia Elétrica,0,Matriculado
9338,40,2022,23,3600,SISU,Engenharia Elétrica,0,Matriculado
9339,19,2020,1,3600,SISU,Engenharia Elétrica,0,Matriculado
9340,21,2020,4,3600,SISU,Engenharia Elétrica,0,Matriculado
9344,19,2022,2,3600,Vestibular,Engenharia Elétrica,0,Matriculado
9346,20,2019,2,3600,Vestibular,Engenharia Elétrica,0,Matriculado
9347,30,2019,13,3600,SISU,Engenharia Elétrica,0,Matriculado
9348,29,2021,12,3600,SISU,Engenharia Elétrica,0,Evadido
9349,24,2022,7,3600,Obtenção de novo título,Engenharia Elétrica,0,Matriculado
9350,23,2022,6,3600,SISU,Engenharia Elétrica,0,Matriculado
9351,24,2020,7,3600,SISU,Engenharia Elétrica,0,Matriculado
9352,35,2021,18,3600,Transferência externa,Engenharia Elétrica,0,Evadido
9354,20,2020,3,3600,SISU,Engenharia Elétrica,0,Matriculado
9355,35,2021,18,3600,Obtenção de novo título,Engenharia Elétrica,0,Matriculado
9356,24,2019,6,3600,SISU,Engenharia Elétrica,0,Matriculado
9361,23,2020,6,3600,Transferência externa,Engenharia Elétrica,0,Matriculado
9364,20,2019,3,3600,Transferência externa,Engenharia Elétrica,0,Matriculado
9365,35,2021,17,3600,SISU,Engenharia Elétrica,0,Evadido
9366,53,2022,36,3600,Vestibular,Engenharia Elétrica,0,Matriculado
9367,19,2022,2,3600,SISU,Engenharia Elétrica,0,Matriculado
9369,19,2020,2,3600,SISU,Engenharia Elétrica,0,Evadido
9370,22,2021,4,3600,SISU,Engenharia Elétrica,0,Matriculado
9372,18,2021,1,3600,SISU,Engenharia Elétrica,0,Matriculado
9373,21,2022,4,3600,Vestibular,Engenharia Elétrica,0,Matriculado
9374,24,2021,7,3600,SISU,Engenharia Elétrica,0,Matriculado
9376,22,2019,5,3600,Vestibular,Engenharia Elétrica,0,Evadido
9377,20,2020,2,3600,SISU,Engenharia Elétrica,0,Matriculado
9379,24,2021,7,3600,Transferência externa,Engenharia Elétrica,0,Matriculado
9382,29,2021,12,3600,SISU,Engenharia Elétrica,0,Matriculado
9385,21,2021,3,3600,SISU,Engenharia Elétrica,0,Matriculado
9387,27,2018,10,3600,Transferência externa,Engenharia Elétrica,0,Matriculado
9389,19,2019,1,3600,Vestibular,Engenharia Elétrica,0,Matriculado
9390,19,2019,1,3600,Vestibular,Engenharia Elétrica,0,Matriculado
9393,32,2021,7,3600,SISU,Engenharia Elétrica,0,Matriculado
9399,20,2019,1,3600,Vestibular,Engenharia Elétrica,0,Matriculado
9401,28,2020,11,3600,SISU,Engenharia Elétrica,0,Matriculado
9402,37,2019,18,3600,SISU,Engenharia Elétrica,0,Evadido
9403,21,2020,3,3600,SISU,Engenharia Elétrica,0,Matriculado
9404,22,2020,5,3600,SISU,Engenharia Elétrica,0,Matriculado
9409,38,2022,21,3600,Vestibular,Engenharia Elétrica,0,Matriculado
9410,28,2021,11,3600,SISU,Engenharia Elétrica,0,Matriculado
9411,18,2021,1,3600,SISU,Engenharia Elétrica,0,Matriculado
9412,19,2020,1,3600,SISU,Engenharia Elétrica,0,Matriculado
9415,27,2018,9,3600,Transferência externa,Engenharia Elétrica,2022,Formado
9418,19,2020,1,3600,SISU,Engenharia Elétrica,0,Evadido
9420,20,2022,3,3600,Vestibular,Engenharia Elétrica,0,Matriculado
9421,19,2019,1,3600,Vestibular,Engenharia Elétrica,0,Matriculado
9425,20,2020,3,3600,SISU,Engenharia Elétrica,0,Evadido
9430,27,2020,10,3600,SISU,Engenharia Elétrica,0,Matriculado
9431,44,2021,27,3600,SISU,Engenharia Elétrica,0,Matriculado
9433,24,2019,6,3600,SISU,Engenharia Elétrica,0,Evadido
9440,29,2022,12,3600,Transferência externa,Engenharia Elétrica,0,Matriculado
9441,39,2021,22,3600,SISU,Engenharia Elétrica,0,Matriculado
9445,20,2021,3,3600,SISU,Engenharia Elétrica,0,Evadido
9446,40,2022,23,3600,Obtenção de novo título,Engenharia Elétrica,0,Evadido
9447,20,2019,2,3600,Vestibular,Engenharia Elétrica,0,Matriculado
9450,22,2019,5,3600,SISU,Engenharia Elétrica,0,Matriculado
9451,22,2020,5,3600,SISU,Engenharia Elétrica,0,Matriculado
9452,21,2020,3,3600,SISU,Engenharia Elétrica,0,Matriculado
9454,19,2020,1,3600,SISU,Engenharia Elétrica,0,Matriculado
9456,20,2019,2,3600,Vestibular,Engenharia Elétrica,0,Matriculado
9461,22,2021,5,3600,SISU,Engenharia Elétrica,0,Matriculado
9464,19,2020,1,3600,SISU,Engenharia Elétrica,0,Matriculado
9466,24,2022,7,3600,Vestibular,Engenharia Elétrica,0,Matriculado
9472,18,2020,1,3600,SISU,Engenharia Elétrica,0,Evadido
9473,18,2019,1,3600,Vestibular,Engenharia Elétrica,0,Matriculado
9474,28,2020,11,3600,SISU,Engenharia Elétrica,0,Matriculado
9481,21,2021,4,3600,SISU,Engenharia Elétrica,0,Matriculado
9482,22,2022,5,3600,Vestibular,Engenharia Elétrica,0,Evadido
9483,19,2019,1,3600,SISU,Engenharia Elétrica,0,Evadido
9485,22,2021,5,3600,SISU,Engenharia Elétrica,0,Matriculado
9486,19,2021,2,3600,SISU,Engenharia Elétrica,0,Evadido
9487,19,2021,2,3600,SISU,Engenharia Elétrica,0,Evadido
9488,25,2021,8,3600,SISU,Engenharia Elétrica,0,Matriculado
9489,19,2022,2,3600,Vestibular,Engenharia Elétrica,0,Matriculado
9490,19,2022,2,3600,SISU,Engenharia Elétrica,0,Matriculado
9491,19,2019,2,3600,SISU,Engenharia Elétrica,0,Evadido
9492,29,2021,12,3600,SISU,Engenharia Elétrica,0,Matriculado
9494,45,2020,24,3600,SISU,Engenharia Elétrica,0,Matriculado
9497,23,2021,6,3600,SISU,Engenharia Elétrica,0,Matriculado
9499,28,2021,11,3600,SISU,Engenharia Elétrica,0,Matriculado
9500,18,2021,1,3600,SISU,Engenharia Elétrica,0,Matriculado
9504,28,2022,11,3600,Vestibular,Engenharia Elétrica,0,Matriculado
9505,23,2019,6,3600,Vestibular,Engenharia Elétrica,0,Matriculado
9506,35,2021,18,3600,SISU,Engenharia Elétrica,0,Matriculado
9507,29,2022,12,3600,Obtenção de novo título,Engenharia Elétrica,0,Matriculado
9509,25,2019,8,3600,Vestibular,Engenharia Elétrica,0,Matriculado
9511,43,2019,28,3600,Vestibular,Engenharia Elétrica,0,Evadido
9517,18,2022,1,3600,Vestibular,Engenharia Elétrica,0,Matriculado
9518,28,2021,11,3600,Transferência externa,Engenharia Elétrica,0,Matriculado
9519,25,2019,7,3600,SISU,Engenharia Elétrica,0,Matriculado
9520,19,2022,2,3600,Vestibular,Engenharia Elétrica,0,Matriculado
9522,20,2019,2,3600,Vestibular,Engenharia Elétrica,0,Matriculado
9523,18,2022,1,3600,SISU,Engenharia Elétrica,0,Matriculado
9525,33,2020,16,3600,SISU,Engenharia Elétrica,0,Evadido
9527,23,2022,6,3600,Transferência externa,Engenharia Elétrica,0,Matriculado
9528,25,2021,8,3600,SISU,Engenharia Elétrica,0,Matriculado
9529,25,2020,6,3600,SISU,Engenharia Elétrica,0,Matriculado
9530,19,2020,1,3600,SISU,Engenharia Elétrica,0,Matriculado
9531,25,2019,8,3600,SISU,Engenharia Elétrica,0,Evadido
9533,23,2022,6,3600,SISU,Engenharia Elétrica,0,Matriculado
9534,19,2019,3,3600,SISU,Engenharia Elétrica,0,Matriculado
9540,22,2022,5,3600,SISU,Engenharia Elétrica,0,Matriculado
9545,31,2020,14,3600,SISU,Engenharia Elétrica,0,Matriculado
9548,22,2019,1,3600,SISU,Engenharia Elétrica,0,Matriculado
9549,43,2020,24,3600,SISU,Engenharia Elétrica,0,Matriculado
9550,24,2019,6,3600,SISU,Engenharia Elétrica,0,Matriculado
9551,20,2022,3,3600,SISU,Engenharia Elétrica,0,Matriculado
9552,21,2019,3,3600,Vestibular,Engenharia Elétrica,0,Evadido
9554,30,2018,13,3660,SISU,Engenharia Metalúrgica,0,Matriculado
9555,24,2021,7,3030,SISU,Administração,0,Matriculado
9559,31,2019,14,3026,SISU,Sistemas de Informação,0,Evadido
9560,25,2022,8,3030,SISU,Administração,0,Matriculado
9561,23,2020,6,3004,SISU,Sistemas de Informação,0,Evadido
9562,26,2022,9,3488,SISU,Pedagogia,0,Evadido
9563,23,2020,6,3030,SISU,Administração,0,Evadido
9566,36,2021,19,3488,SISU,Pedagogia,0,Evadido
9567,29,2019,12,3660,SISU,Engenharia Metalúrgica,0,Evadido
9570,32,2020,15,3660,SISU,Engenharia Metalúrgica,0,Evadido
9573,22,2020,5,3424,SISU,Pedagogia,0,Matriculado
9574,20,2018,3,3026,Transferência externa,Sistemas de Informação,0,Evadido
9581,24,2021,7,3030,SISU,Administração,0,Matriculado
9584,35,2021,18,3004,SISU,Sistemas de Informação,0,Evadido
9585,20,2020,3,3030,SISU,Administração,0,Matriculado
9586,18,2018,1,3660,SISU,Engenharia Metalúrgica,0,Evadido
9587,32,2018,15,3030,Transferência externa,Administração,0,Matriculado
9591,22,2020,5,3660,SISU,Engenharia Metalúrgica,0,Evadido
9595,18,2018,1,3424,SISU,Pedagogia,2022,Formado
9596,23,2021,6,3030,SISU,Administração,0,Matriculado
9597,22,2020,5,3424,SISU,Pedagogia,0,Evadido
9598,24,2018,7,3030,SISU,Administração,0,Matriculado
9602,21,2018,4,3030,SISU,Administração,2022,Formado
9607,28,2019,11,3424,SISU,Pedagogia,2022,Formado
9608,25,2020,8,3030,Transferência externa,Administração,0,Matriculado
9610,33,2022,16,3004,SISU,Sistemas de Informação,0,Evadido
9611,30,2021,13,3030,SISU,Administração,0,Matriculado
9612,29,2020,12,3660,SISU,Engenharia Metalúrgica,0,Evadido
9613,19,2018,2,3660,SISU,Engenharia Metalúrgica,0,Evadido
9614,25,2019,8,3660,SISU,Engenharia Metalúrgica,0,Evadido
9618,26,2019,9,3004,SISU,Sistemas de Informação,0,Matriculado
9620,25,2019,8,3660,SISU,Engenharia Metalúrgica,0,Evadido
9621,26,2020,9,3004,SISU,Sistemas de Informação,0,Evadido
9624,22,2018,5,3424,SISU,Pedagogia,0,Evadido
9625,31,2019,14,3030,Transferência externa,Administração,0,Matriculado
9626,30,2018,13,3660,SISU,Engenharia Metalúrgica,0,Evadido
9627,19,2018,2,3660,SISU,Engenharia Metalúrgica,0,Evadido
9628,20,2019,3,3004,SISU,Sistemas de Informação,2022,Formado
9630,24,2018,7,3026,Transferência externa,Sistemas de Informação,0,Evadido
9631,24,2018,7,3660,SISU,Engenharia Metalúrgica,0,Evadido
9632,26,2020,9,3424,SISU,Pedagogia,0,Matriculado
9633,25,2019,8,3030,Transferência externa,Administração,0,Evadido
9639,21,2019,4,3030,SISU,Administração,0,Matriculado
9640,20,2018,3,3026,SISU,Sistemas de Informação,0,Evadido
9641,20,2019,3,3030,SISU,Administração,0,Evadido
9642,22,2021,5,3660,SISU,Engenharia Metalúrgica,0,Matriculado
9643,19,2019,2,3026,SISU,Sistemas de Informação,0,Evadido
9644,23,2022,6,3488,SISU,Pedagogia,0,Evadido
9645,23,2022,6,3004,Transferência externa,Sistemas de Informação,0,Evadido
9646,24,2021,7,3030,SISU,Administração,0,Evadido
9647,20,2022,3,3660,SISU,Engenharia Metalúrgica,0,Evadido
9648,20,2022,3,3004,SISU,Sistemas de Informação,0,Matriculado
9652,34,2019,17,3424,SISU,Pedagogia,0,Evadido
9655,28,2018,11,3030,SISU,Administração,0,Matriculado
9656,18,2020,1,3030,SISU,Administração,0,Evadido
9657,20,2022,3,3004,SISU,Sistemas de Informação,0,Matriculado
9658,26,2022,9,3660,Transferência externa,Engenharia Metalúrgica,0,Matriculado
9659,25,2021,8,3004,SISU,Sistemas de Informação,0,Evadido
9660,29,2019,12,3660,SISU,Engenharia Metalúrgica,0,Evadido
9662,32,2018,15,3004,Transferência externa,Sistemas de Informação,0,Evadido
9663,24,2020,7,3660,SISU,Engenharia Metalúrgica,0,Evadido
9664,23,2019,6,3026,SISU,Sistemas de Informação,0,Evadido
9670,24,2019,7,3660,Obtenção de novo título,Engenharia Metalúrgica,0,Matriculado
9671,33,2020,16,3004,SISU,Sistemas de Informação,0,Evadido
9672,28,2022,11,3596,Transferência externa,Pedagogia,0,Matriculado
9673,28,2022,11,3004,SISU,Sistemas de Informação,0,Evadido
9675,28,2021,11,3660,SISU,Engenharia Metalúrgica,0,Evadido
9677,27,2022,10,3596,Obtenção de novo título,Pedagogia,0,Matriculado
9678,20,2018,3,3660,SISU,Engenharia Metalúrgica,0,Evadido
9679,26,2022,9,3030,Transferência externa,Administração,0,Matriculado
9680,23,2019,6,3660,SISU,Engenharia Metalúrgica,0,Evadido
9682,34,2020,17,3660,Obtenção de novo título,Engenharia Metalúrgica,0,Matriculado
9683,25,2020,8,3030,SISU,Administração,0,Evadido
9687,26,2022,9,3004,SISU,Sistemas de Informação,0,Matriculado
9688,27,2018,10,3030,SISU,Administração,0,Evadido
9690,19,2020,2,3660,SISU,Engenharia Metalúrgica,0,Evadido
9691,21,2022,4,3004,SISU,Sistemas de Informação,0,Matriculado
9692,22,2018,5,3030,SISU,Administração,0,Evadido
9693,24,2018,7,3660,SISU,Engenharia Metalúrgica,0,Evadido
9695,47,2018,30,3660,SISU,Engenharia Metalúrgica,0,Evadido
9696,25,2020,8,3660,SISU,Engenharia Metalúrgica,0,Evadido
9697,23,2021,6,3030,SISU,Administração,0,Matriculado
9698,22,2020,5,3424,SISU,Pedagogia,0,Evadido
9699,19,2018,2,3660,SISU,Engenharia Metalúrgica,0,Evadido
9701,21,2019,4,3026,SISU,Sistemas de Informação,0,Evadido
9702,20,2020,3,3030,Transferência externa,Administração,0,Evadido
9703,19,2019,2,3004,SISU,Sistemas de Informação,0,Evadido
9704,24,2022,7,3030,SISU,Administração,0,Matriculado
9705,22,2020,5,3424,SISU,Pedagogia,0,Evadido
9708,22,2021,5,3030,SISU,Administração,0,Evadido
9709,21,2020,4,3424,SISU,Pedagogia,0,Evadido
9710,22,2018,5,3030,SISU,Administração,0,Evadido
9716,20,2019,3,3424,SISU,Pedagogia,0,Evadido
9717,22,2021,5,3004,SISU,Sistemas de Informação,0,Matriculado
9719,33,2021,16,3004,SISU,Sistemas de Informação,0,Evadido
9724,21,2018,4,3424,SISU,Pedagogia,2022,Formado
9725,48,2022,31,3030,Obtenção de novo título,Administração,0,Matriculado
9727,44,2018,27,3424,SISU,Pedagogia,0,Evadido
9728,23,2020,6,3030,SISU,Administração,0,Matriculado
9729,22,2019,5,3660,SISU,Engenharia Metalúrgica,0,Evadido
9730,20,2018,3,3030,SISU,Administração,2021,Formado
9732,20,2022,3,3596,Transferência externa,Pedagogia,0,Matriculado
9734,19,2018,2,3424,SISU,Pedagogia,0,Evadido
9735,23,2020,6,3030,Transferência externa,Administração,0,Matriculado
9737,23,2019,6,3660,SISU,Engenharia Metalúrgica,0,Matriculado
9738,18,2021,1,3660,SISU,Engenharia Metalúrgica,0,Matriculado
9739,21,2019,4,3660,SISU,Engenharia Metalúrgica,0,Evadido
9740,22,2020,5,3004,SISU,Sistemas de Informação,0,Matriculado
9742,23,2020,6,3030,Transferência externa,Administração,0,Matriculado
9746,20,2019,3,3004,SISU,Sistemas de Informação,0,Evadido
9747,26,2020,9,3030,SISU,Administração,0,Evadido
9749,28,2019,11,3030,SISU,Administração,2022,Formado
9750,66,2022,49,3488,SISU,Pedagogia,0,Evadido
9752,35,2022,18,3660,SISU,Engenharia Metalúrgica,0,Matriculado
9756,25,2019,8,3030,SISU,Administração,0,Matriculado
9759,24,2019,7,3030,SISU,Administração,0,Evadido
9760,23,2018,6,3660,SISU,Engenharia Metalúrgica,0,Evadido
9761,19,2019,2,3030,SISU,Administração,0,Matriculado
9762,18,2018,1,3026,SISU,Sistemas de Informação,0,Evadido
9765,27,2022,10,3004,Transferência externa,Sistemas de Informação,0,Matriculado
9766,23,2020,6,3030,SISU,Administração,0,Evadido
9767,23,2018,6,3660,SISU,Engenharia Metalúrgica,0,Evadido
