id,campus,curso,turno,ultima_avaliacao_mec,relacao_aluno_professor,perc_rfp_ate_1salmeio_curso,area_conhecimento,grau_academico
4238,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4240,Congonhas,Letras,Noturno,0,1.70,64,Linguística Letras e Artes,Licenciatura
4242,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4243,Congonhas,Engenharia Mecânica,Vespertino,2,3.40,71,Engenharias,Bacharelado
4245,Congonhas,Engenharia Mecânica,Vespertino,2,3.40,71,Engenharias,Bacharelado
4247,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4248,Congonhas,Engenharia Mecânica,Vespertino,2,3.40,71,Engenharias,Bacharelado
4249,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4250,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4251,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4252,Congonhas,Engenharia Mecânica,Vespertino,2,3.40,71,Engenharias,Bacharelado
4253,Congonhas,Física,Noturno,2,2.30,63,Ciências Exatas e da Terra,Licenciatura
4254,Congonhas,Física,Noturno,2,2.30,63,Ciências Exatas e da Terra,Licenciatura
4255,Congonhas,Física,Noturno,2,2.30,63,Ciências Exatas e da Terra,Licenciatura
4256,Congonhas,Engenharia Mecânica,Vespertino,2,3.40,71,Engenharias,Bacharelado
4258,Congonhas,Física,Noturno,2,2.30,63,Ciências Exatas e da Terra,Licenciatura
4259,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4260,Congonhas,Engenharia Mecânica,Vespertino,2,3.40,71,Engenharias,Bacharelado
4261,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4262,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4263,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4264,Congonhas,Engenharia Mecânica,Vespertino,2,3.40,71,Engenharias,Bacharelado
4266,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4267,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4268,Congonhas,Engenharia Mecânica,Vespertino,2,3.40,71,Engenharias,Bacharelado
4269,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4271,Congonhas,Letras,Noturno,0,1.70,64,Linguística Letras e Artes,Licenciatura
4275,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4276,Congonhas,Letras,Noturno,0,1.70,64,Linguística Letras e Artes,Licenciatura
4277,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4278,Congonhas,Engenharia Mecânica,Vespertino,2,3.40,71,Engenharias,Bacharelado
4280,Congonhas,Engenharia Mecânica,Vespertino,2,3.40,71,Engenharias,Bacharelado
4281,Congonhas,Letras,Noturno,0,1.70,64,Linguística Letras e Artes,Licenciatura
4282,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4286,Congonhas,Engenharia Mecânica,Vespertino,2,3.40,71,Engenharias,Bacharelado
4287,Congonhas,Física,Noturno,2,2.30,63,Ciências Exatas e da Terra,Licenciatura
4292,Congonhas,Física,Noturno,2,2.30,63,Ciências Exatas e da Terra,Licenciatura
4293,Congonhas,Física,Noturno,2,2.30,63,Ciências Exatas e da Terra,Licenciatura
4294,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4298,Congonhas,Física,Noturno,2,2.30,63,Ciências Exatas e da Terra,Licenciatura
4299,Congonhas,Letras,Noturno,0,1.70,64,Linguística Letras e Artes,Licenciatura
4302,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4303,Congonhas,Engenharia Mecânica,Vespertino,2,3.40,71,Engenharias,Bacharelado
4304,Congonhas,Física,Noturno,2,2.30,63,Ciências Exatas e da Terra,Licenciatura
4308,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4309,Congonhas,Física,Noturno,2,2.30,63,Ciências Exatas e da Terra,Licenciatura
4310,Congonhas,Física,Noturno,2,2.30,63,Ciências Exatas e da Terra,Licenciatura
4311,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4312,Congonhas,Engenharia Mecânica,Vespertino,2,3.40,71,Engenharias,Bacharelado
4313,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4315,Congonhas,Engenharia Mecânica,Vespertino,2,3.40,71,Engenharias,Bacharelado
4316,Congonhas,Física,Noturno,2,2.30,63,Ciências Exatas e da Terra,Licenciatura
4317,Congonhas,Engenharia Mecânica,Vespertino,2,3.40,71,Engenharias,Bacharelado
4322,Congonhas,Engenharia Mecânica,Vespertino,2,3.40,71,Engenharias,Bacharelado
4323,Congonhas,Física,Noturno,2,2.30,63,Ciências Exatas e da Terra,Licenciatura
4324,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4328,Congonhas,Engenharia Mecânica,Vespertino,2,3.40,71,Engenharias,Bacharelado
4329,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4330,Congonhas,Engenharia Mecânica,Vespertino,2,3.40,71,Engenharias,Bacharelado
4331,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4332,Congonhas,Engenharia Mecânica,Vespertino,2,3.40,71,Engenharias,Bacharelado
4333,Congonhas,Engenharia Mecânica,Vespertino,2,3.40,71,Engenharias,Bacharelado
4336,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4337,Congonhas,Física,Noturno,2,2.30,63,Ciências Exatas e da Terra,Licenciatura
4338,Congonhas,Letras,Noturno,0,1.70,64,Linguística Letras e Artes,Licenciatura
4339,Congonhas,Engenharia Mecânica,Vespertino,2,3.40,71,Engenharias,Bacharelado
4340,Congonhas,Física,Noturno,2,2.30,63,Ciências Exatas e da Terra,Licenciatura
4344,Congonhas,Física,Noturno,2,2.30,63,Ciências Exatas e da Terra,Licenciatura
4353,Congonhas,Física,Noturno,2,2.30,63,Ciências Exatas e da Terra,Licenciatura
4355,Congonhas,Letras,Noturno,0,1.70,64,Linguística Letras e Artes,Licenciatura
4357,Congonhas,Engenharia Mecânica,Vespertino,2,3.40,71,Engenharias,Bacharelado
4358,Congonhas,Engenharia Mecânica,Vespertino,2,3.40,71,Engenharias,Bacharelado
4359,Congonhas,Letras,Noturno,0,1.70,64,Linguística Letras e Artes,Licenciatura
4361,Congonhas,Física,Noturno,2,2.30,63,Ciências Exatas e da Terra,Licenciatura
4363,Congonhas,Letras,Noturno,0,1.70,64,Linguística Letras e Artes,Licenciatura
4364,Congonhas,Física,Noturno,2,2.30,63,Ciências Exatas e da Terra,Licenciatura
4365,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4369,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4370,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4373,Congonhas,Engenharia Mecânica,Vespertino,2,3.40,71,Engenharias,Bacharelado
4378,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4379,Congonhas,Letras,Noturno,0,1.70,64,Linguística Letras e Artes,Licenciatura
4380,Congonhas,Letras,Noturno,0,1.70,64,Linguística Letras e Artes,Licenciatura
4381,Congonhas,Física,Noturno,2,2.30,63,Ciências Exatas e da Terra,Licenciatura
4382,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4384,Congonhas,Física,Noturno,2,2.30,63,Ciências Exatas e da Terra,Licenciatura
4385,Congonhas,Física,Noturno,2,2.30,63,Ciências Exatas e da Terra,Licenciatura
4387,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4388,Congonhas,Letras,Noturno,0,1.70,64,Linguística Letras e Artes,Licenciatura
4393,Congonhas,Letras,Noturno,0,1.70,64,Linguística Letras e Artes,Licenciatura
4395,Congonhas,Física,Noturno,2,2.30,63,Ciências Exatas e da Terra,Licenciatura
4396,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4397,Congonhas,Letras,Noturno,0,1.70,64,Linguística Letras e Artes,Licenciatura
4398,Congonhas,Letras,Noturno,0,1.70,64,Linguística Letras e Artes,Licenciatura
4399,Congonhas,Letras,Noturno,0,1.70,64,Linguística Letras e Artes,Licenciatura
4400,Congonhas,Física,Noturno,2,2.30,63,Ciências Exatas e da Terra,Licenciatura
4401,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4403,Congonhas,Física,Noturno,2,2.30,63,Ciências Exatas e da Terra,Licenciatura
4406,Congonhas,Letras,Noturno,0,1.70,64,Linguística Letras e Artes,Licenciatura
4408,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4409,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4412,Congonhas,Física,Noturno,2,2.30,63,Ciências Exatas e da Terra,Licenciatura
4414,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4415,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4416,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4418,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4419,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4422,Congonhas,Engenharia Mecânica,Vespertino,2,3.40,71,Engenharias,Bacharelado
4423,Congonhas,Letras,Noturno,0,1.70,64,Linguística Letras e Artes,Licenciatura
4424,Congonhas,Letras,Noturno,0,1.70,64,Linguística Letras e Artes,Licenciatura
4425,Congonhas,Engenharia Mecânica,Vespertino,2,3.40,71,Engenharias,Bacharelado
4427,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4429,Congonhas,Letras,Noturno,0,1.70,64,Linguística Letras e Artes,Licenciatura
4430,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4436,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4438,Congonhas,Engenharia Mecânica,Vespertino,2,3.40,71,Engenharias,Bacharelado
4439,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4440,Congonhas,Engenharia Mecânica,Vespertino,2,3.40,71,Engenharias,Bacharelado
4441,Congonhas,Letras,Noturno,0,1.70,64,Linguística Letras e Artes,Licenciatura
4442,Congonhas,Engenharia Mecânica,Vespertino,2,3.40,71,Engenharias,Bacharelado
4444,Congonhas,Física,Noturno,2,2.30,63,Ciências Exatas e da Terra,Licenciatura
4445,Congonhas,Física,Noturno,2,2.30,63,Ciências Exatas e da Terra,Licenciatura
4453,Congonhas,Engenharia Mecânica,Vespertino,2,3.40,71,Engenharias,Bacharelado
4454,Congonhas,Engenharia Mecânica,Vespertino,2,3.40,71,Engenharias,Bacharelado
4457,Congonhas,Engenharia Mecânica,Vespertino,2,3.40,71,Engenharias,Bacharelado
4460,Congonhas,Engenharia Mecânica,Vespertino,2,3.40,71,Engenharias,Bacharelado
4461,Congonhas,Física,Noturno,2,2.30,63,Ciências Exatas e da Terra,Licenciatura
4462,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4463,Congonhas,Física,Noturno,2,2.30,63,Ciências Exatas e da Terra,Licenciatura
4467,Congonhas,Física,Noturno,2,2.30,63,Ciências Exatas e da Terra,Licenciatura
4468,Congonhas,Física,Noturno,2,2.30,63,Ciências Exatas e da Terra,Licenciatura
4470,Congonhas,Engenharia Mecânica,Vespertino,2,3.40,71,Engenharias,Bacharelado
4471,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4473,Congonhas,Engenharia Mecânica,Vespertino,2,3.40,71,Engenharias,Bacharelado
4474,Congonhas,Engenharia Mecânica,Vespertino,2,3.40,71,Engenharias,Bacharelado
4475,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4477,Congonhas,Letras,Noturno,0,1.70,64,Linguística Letras e Artes,Licenciatura
4478,Congonhas,Engenharia Mecânica,Vespertino,2,3.40,71,Engenharias,Bacharelado
4479,Congonhas,Letras,Noturno,0,1.70,64,Linguística Letras e Artes,Licenciatura
4481,Congonhas,Letras,Noturno,0,1.70,64,Linguística Letras e Artes,Licenciatura
4482,Congonhas,Engenharia Mecânica,Vespertino,2,3.40,71,Engenharias,Bacharelado
4483,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4485,Congonhas,Letras,Noturno,0,1.70,64,Linguística Letras e Artes,Licenciatura
4486,Congonhas,Letras,Noturno,0,1.70,64,Linguística Letras e Artes,Licenciatura
4489,Congonhas,Engenharia Mecânica,Vespertino,2,3.40,71,Engenharias,Bacharelado
4494,Congonhas,Física,Noturno,2,2.30,63,Ciências Exatas e da Terra,Licenciatura
4499,Congonhas,Engenharia Mecânica,Vespertino,2,3.40,71,Engenharias,Bacharelado
4500,Congonhas,Engenharia Mecânica,Vespertino,2,3.40,71,Engenharias,Bacharelado
4502,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4503,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4504,Congonhas,Engenharia Mecânica,Vespertino,2,3.40,71,Engenharias,Bacharelado
4505,Congonhas,Engenharia Mecânica,Vespertino,2,3.40,71,Engenharias,Bacharelado
4508,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4510,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4511,Congonhas,Física,Noturno,2,2.30,63,Ciências Exatas e da Terra,Licenciatura
4512,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4513,Congonhas,Física,Noturno,2,2.30,63,Ciências Exatas e da Terra,Licenciatura
4515,Congonhas,Letras,Noturno,0,1.70,64,Linguística Letras e Artes,Licenciatura
4516,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4517,Congonhas,Física,Noturno,2,2.30,63,Ciências Exatas e da Terra,Licenciatura
4520,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4521,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4522,Congonhas,Engenharia Mecânica,Vespertino,2,3.40,71,Engenharias,Bacharelado
4523,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4524,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4525,Congonhas,Engenharia Mecânica,Vespertino,2,3.40,71,Engenharias,Bacharelado
4526,Congonhas,Letras,Noturno,0,1.70,64,Linguística Letras e Artes,Licenciatura
4529,Congonhas,Engenharia Mecânica,Vespertino,2,3.40,71,Engenharias,Bacharelado
4530,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4531,Congonhas,Física,Noturno,2,2.30,63,Ciências Exatas e da Terra,Licenciatura
4534,Congonhas,Engenharia Mecânica,Vespertino,2,3.40,71,Engenharias,Bacharelado
4535,Congonhas,Engenharia Mecânica,Vespertino,2,3.40,71,Engenharias,Bacharelado
4536,Congonhas,Física,Noturno,2,2.30,63,Ciências Exatas e da Terra,Licenciatura
4537,Congonhas,Engenharia Mecânica,Vespertino,2,3.40,71,Engenharias,Bacharelado
4538,Congonhas,Engenharia Mecânica,Vespertino,2,3.40,71,Engenharias,Bacharelado
4539,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4540,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4542,Congonhas,Física,Noturno,2,2.30,63,Ciências Exatas e da Terra,Licenciatura
4548,Congonhas,Letras,Noturno,0,1.70,64,Linguística Letras e Artes,Licenciatura
4550,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4551,Congonhas,Engenharia Mecânica,Vespertino,2,3.40,71,Engenharias,Bacharelado
4555,Congonhas,Engenharia Mecânica,Vespertino,2,3.40,71,Engenharias,Bacharelado
4556,Congonhas,Física,Noturno,2,2.30,63,Ciências Exatas e da Terra,Licenciatura
4557,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4559,Congonhas,Engenharia Mecânica,Vespertino,2,3.40,71,Engenharias,Bacharelado
4565,Congonhas,Letras,Noturno,0,1.70,64,Linguística Letras e Artes,Licenciatura
4567,Congonhas,Física,Noturno,2,2.30,63,Ciências Exatas e da Terra,Licenciatura
4571,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4572,Congonhas,Engenharia Mecânica,Vespertino,2,3.40,71,Engenharias,Bacharelado
4576,Congonhas,Letras,Noturno,0,1.70,64,Linguística Letras e Artes,Licenciatura
4578,Congonhas,Letras,Noturno,0,1.70,64,Linguística Letras e Artes,Licenciatura
4579,Congonhas,Letras,Noturno,0,1.70,64,Linguística Letras e Artes,Licenciatura
4582,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4584,Congonhas,Engenharia Mecânica,Vespertino,2,3.40,71,Engenharias,Bacharelado
4586,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4589,Congonhas,Engenharia Mecânica,Vespertino,2,3.40,71,Engenharias,Bacharelado
4590,Congonhas,Física,Noturno,2,2.30,63,Ciências Exatas e da Terra,Licenciatura
4593,Congonhas,Engenharia Mecânica,Vespertino,2,3.40,71,Engenharias,Bacharelado
4594,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4596,Congonhas,Engenharia Mecânica,Vespertino,2,3.40,71,Engenharias,Bacharelado
4597,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4599,Congonhas,Letras,Noturno,0,1.70,64,Linguística Letras e Artes,Licenciatura
4600,Congonhas,Letras,Noturno,0,1.70,64,Linguística Letras e Artes,Licenciatura
4602,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4604,Congonhas,Engenharia Mecânica,Vespertino,2,3.40,71,Engenharias,Bacharelado
4609,Congonhas,Engenharia Mecânica,Vespertino,2,3.40,71,Engenharias,Bacharelado
4611,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4615,Congonhas,Letras,Noturno,0,1.70,64,Linguística Letras e Artes,Licenciatura
4618,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4619,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4621,Congonhas,Física,Noturno,2,2.30,63,Ciências Exatas e da Terra,Licenciatura
4624,Congonhas,Física,Noturno,2,2.30,63,Ciências Exatas e da Terra,Licenciatura
4625,Congonhas,Física,Noturno,2,2.30,63,Ciências Exatas e da Terra,Licenciatura
4626,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4627,Congonhas,Engenharia Mecânica,Vespertino,2,3.40,71,Engenharias,Bacharelado
4628,Congonhas,Engenharia Mecânica,Vespertino,2,3.40,71,Engenharias,Bacharelado
4629,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4630,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4633,Congonhas,Letras,Noturno,0,1.70,64,Linguística Letras e Artes,Licenciatura
4638,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4639,Congonhas,Física,Noturno,2,2.30,63,Ciências Exatas e da Terra,Licenciatura
4640,Congonhas,Física,Noturno,2,2.30,63,Ciências Exatas e da Terra,Licenciatura
4641,Congonhas,Letras,Noturno,0,1.70,64,Linguística Letras e Artes,Licenciatura
4642,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4648,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4649,Congonhas,Física,Noturno,2,2.30,63,Ciências Exatas e da Terra,Licenciatura
4650,Congonhas,Física,Noturno,2,2.30,63,Ciências Exatas e da Terra,Licenciatura
4652,Congonhas,Engenharia Mecânica,Vespertino,2,3.40,71,Engenharias,Bacharelado
4654,Congonhas,Engenharia Mecânica,Vespertino,2,3.40,71,Engenharias,Bacharelado
4655,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4659,Congonhas,Física,Noturno,2,2.30,63,Ciências Exatas e da Terra,Licenciatura
4660,Congonhas,Física,Noturno,2,2.30,63,Ciências Exatas e da Terra,Licenciatura
4661,Congonhas,Letras,Noturno,0,1.70,64,Linguística Letras e Artes,Licenciatura
4666,Congonhas,Engenharia Mecânica,Vespertino,2,3.40,71,Engenharias,Bacharelado
4668,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4669,Congonhas,Letras,Noturno,0,1.70,64,Linguística Letras e Artes,Licenciatura
4672,Congonhas,Física,Noturno,2,2.30,63,Ciências Exatas e da Terra,Licenciatura
4675,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4676,Congonhas,Letras,Noturno,0,1.70,64,Linguística Letras e Artes,Licenciatura
4678,Congonhas,Física,Noturno,2,2.30,63,Ciências Exatas e da Terra,Licenciatura
4681,Congonhas,Física,Noturno,2,2.30,63,Ciências Exatas e da Terra,Licenciatura
4683,Congonhas,Engenharia Mecânica,Vespertino,2,3.40,71,Engenharias,Bacharelado
4684,Congonhas,Engenharia Mecânica,Vespertino,2,3.40,71,Engenharias,Bacharelado
4685,Congonhas,Engenharia Mecânica,Vespertino,2,3.40,71,Engenharias,Bacharelado
4688,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4689,Congonhas,Engenharia de Produção,Noturno,3,4.90,63,Engenharias,Bacharelado
4692,Congonhas,Física,Noturno,2,2.30,63,Ciências Exatas e da Terra,Licenciatura
